"id","age","age_rounded","gender","question_type","trial_number","trial_type","correct","trial"
20896112,4.43,4,"f","easier",13,"agent",1,"Agent3"
22929072,4.1,4,"m","harder",1,"simple",1,"Number&Stability"
22929072,4.1,4,"m","harder",2,"simple",1,"Number4"
22929072,4.1,4,"m","harder",3,"simple",0,"Stability"
22929072,4.1,4,"m","harder",4,"simple",0,"Number3"
22929072,4.1,4,"m","harder",5,"simple",0,"Number1"
22929072,4.1,4,"m","harder",6,"simple",0,"Number2"
22929072,4.1,4,"m","harder",7,"complex",0,"Pattern"
22929072,4.1,4,"m","harder",8,"complex",1,"Probability"
22929072,4.1,4,"m","harder",9,"complex",0,"Process1"
22929072,4.1,4,"m","harder",10,"complex",1,"Process2"
22929072,4.1,4,"m","harder",11,"agent",1,"Agent2"
22929072,4.1,4,"m","harder",12,"agent",0,"Agent3"
22929072,4.1,4,"m","harder",13,"agent",1,"Agent1"
66569254,4.76,4,"m","easier",1,"simple",1,"Number3"
66569254,4.76,4,"m","easier",2,"simple",1,"Number&Stability"
66569254,4.76,4,"m","easier",3,"simple",1,"Number2"
66569254,4.76,4,"m","easier",4,"simple",1,"Number4"
66569254,4.76,4,"m","easier",5,"simple",1,"Number1"
66569254,4.76,4,"m","easier",6,"simple",1,"Stability"
66569254,4.76,4,"m","easier",7,"complex",0,"Probability"
66569254,4.76,4,"m","easier",8,"complex",0,"Pattern"
66569254,4.76,4,"m","easier",9,"complex",1,"Process2"
66569254,4.76,4,"m","easier",10,"complex",0,"Process1"
66569254,4.76,4,"m","easier",11,"agent",1,"Agent3"
66569254,4.76,4,"m","easier",12,"agent",1,"Agent1"
66569254,4.76,4,"m","easier",13,"agent",1,"Agent2"
48836704,4.43,4,"m","easier",1,"simple",1,"Number1"
48836704,4.43,4,"m","easier",2,"simple",0,"Stability"
48836704,4.43,4,"m","easier",3,"simple",0,"Number4"
48836704,4.43,4,"m","easier",4,"simple",0,"Number2"
48836704,4.43,4,"m","easier",5,"simple",0,"Number&Stability"
48836704,4.43,4,"m","easier",6,"simple",0,"Number3"
48836704,4.43,4,"m","easier",7,"complex",0,"Probability"
48836704,4.43,4,"m","easier",8,"complex",1,"Process1"
48836704,4.43,4,"m","easier",9,"complex",0,"Pattern"
48836704,4.43,4,"m","easier",10,"complex",0,"Process2"
48836704,4.43,4,"m","easier",11,"agent",1,"Agent2"
48836704,4.43,4,"m","easier",12,"agent",0,"Agent1"
48836704,4.43,4,"m","easier",13,"agent",0,"Agent3"
34259825,4.27,4,"f","easier",1,"simple",1,"Number2"
34259825,4.27,4,"f","easier",2,"simple",1,"Number4"
34259825,4.27,4,"f","easier",3,"simple",1,"Number3"
34259825,4.27,4,"f","easier",4,"simple",1,"Number&Stability"
34259825,4.27,4,"f","easier",5,"simple",0,"Number1"
34259825,4.27,4,"f","easier",6,"simple",1,"Stability"
34259825,4.27,4,"f","easier",7,"complex",1,"Process1"
34259825,4.27,4,"f","easier",8,"complex",1,"Process2"
34259825,4.27,4,"f","easier",9,"complex",1,"Probability"
34259825,4.27,4,"f","easier",10,"complex",0,"Pattern"
34259825,4.27,4,"f","easier",11,"agent",1,"Agent1"
34259825,4.27,4,"f","easier",12,"agent",1,"Agent3"
34259825,4.27,4,"f","easier",13,"agent",1,"Agent2"
24046242,4.52,4,"m","harder",1,"simple",1,"Stability"
24046242,4.52,4,"m","harder",2,"simple",1,"Number3"
24046242,4.52,4,"m","harder",3,"simple",1,"Number2"
24046242,4.52,4,"m","harder",4,"simple",1,"Number4"
24046242,4.52,4,"m","harder",5,"simple",1,"Number1"
24046242,4.52,4,"m","harder",6,"simple",1,"Number&Stability"
24046242,4.52,4,"m","harder",7,"complex",0,"Probability"
24046242,4.52,4,"m","harder",8,"complex",0,"Pattern"
24046242,4.52,4,"m","harder",9,"complex",0,"Process1"
24046242,4.52,4,"m","harder",10,"complex",0,"Process2"
24046242,4.52,4,"m","harder",11,"agent",0,"Agent1"
24046242,4.52,4,"m","harder",12,"agent",0,"Agent3"
24046242,4.52,4,"m","harder",13,"agent",1,"Agent2"
95243285,4.27,4,"m","easier",1,"simple",1,"Number3"
95243285,4.27,4,"m","easier",2,"simple",1,"Number1"
95243285,4.27,4,"m","easier",3,"simple",1,"Number&Stability"
95243285,4.27,4,"m","easier",4,"simple",1,"Number2"
95243285,4.27,4,"m","easier",5,"simple",1,"Number4"
95243285,4.27,4,"m","easier",6,"simple",1,"Stability"
95243285,4.27,4,"m","easier",7,"complex",1,"Process1"
95243285,4.27,4,"m","easier",8,"complex",1,"Process2"
95243285,4.27,4,"m","easier",9,"complex",1,"Probability"
95243285,4.27,4,"m","easier",10,"complex",0,"Pattern"
95243285,4.27,4,"m","easier",11,"agent",1,"Agent1"
95243285,4.27,4,"m","easier",12,"agent",1,"Agent2"
74266021,4.19,4,"m","harder",1,"simple",1,"Number2"
74266021,4.19,4,"m","harder",2,"simple",1,"Number&Stability"
74266021,4.19,4,"m","harder",3,"simple",1,"Number4"
74266021,4.19,4,"m","harder",4,"simple",1,"Stability"
74266021,4.19,4,"m","harder",5,"simple",0,"Number3"
74266021,4.19,4,"m","harder",6,"simple",0,"Number1"
74266021,4.19,4,"m","harder",8,"complex",1,"Probability"
74266021,4.19,4,"m","harder",9,"complex",1,"Pattern"
74266021,4.19,4,"m","harder",10,"complex",1,"Process1"
74266021,4.19,4,"m","harder",11,"agent",0,"Agent1"
74266021,4.19,4,"m","harder",12,"agent",1,"Agent2"
74266021,4.19,4,"m","harder",13,"agent",1,"Agent3"
33079241,4.19,4,"f","harder",1,"simple",0,"Number2"
33079241,4.19,4,"f","harder",2,"simple",1,"Number3"
33079241,4.19,4,"f","harder",3,"simple",1,"Number&Stability"
33079241,4.19,4,"f","harder",4,"simple",0,"Number1"
33079241,4.19,4,"f","harder",5,"simple",0,"Stability"
33079241,4.19,4,"f","harder",6,"simple",1,"Number4"
33079241,4.19,4,"f","harder",7,"complex",0,"Probability"
33079241,4.19,4,"f","harder",8,"complex",0,"Process1"
33079241,4.19,4,"f","harder",9,"complex",0,"Pattern"
33079241,4.19,4,"f","harder",10,"complex",0,"Process2"
33079241,4.19,4,"f","harder",11,"agent",1,"Agent2"
33079241,4.19,4,"f","harder",12,"agent",1,"Agent3"
33079241,4.19,4,"f","harder",13,"agent",0,"Agent1"
70570806,4.6,4,"m","harder",1,"simple",1,"Number4"
70570806,4.6,4,"m","harder",2,"simple",1,"Number1"
70570806,4.6,4,"m","harder",3,"simple",1,"Number&Stability"
70570806,4.6,4,"m","harder",4,"simple",1,"Stability"
70570806,4.6,4,"m","harder",5,"simple",1,"Number2"
70570806,4.6,4,"m","harder",6,"simple",1,"Number3"
70570806,4.6,4,"m","harder",7,"complex",1,"Pattern"
70570806,4.6,4,"m","harder",8,"complex",0,"Process1"
70570806,4.6,4,"m","harder",9,"complex",1,"Probability"
70570806,4.6,4,"m","harder",10,"complex",1,"Process2"
70570806,4.6,4,"m","harder",11,"agent",1,"Agent1"
70570806,4.6,4,"m","harder",12,"agent",1,"Agent3"
70570806,4.6,4,"m","harder",13,"agent",0,"Agent2"
13484418,4.52,4,"m","easier",1,"simple",1,"Number4"
13484418,4.52,4,"m","easier",2,"simple",1,"Number3"
13484418,4.52,4,"m","easier",3,"simple",1,"Number2"
13484418,4.52,4,"m","easier",4,"simple",1,"Stability"
13484418,4.52,4,"m","easier",5,"simple",1,"Number1"
13484418,4.52,4,"m","easier",6,"simple",1,"Number&Stability"
13484418,4.52,4,"m","easier",7,"complex",0,"Process2"
13484418,4.52,4,"m","easier",8,"complex",1,"Process1"
13484418,4.52,4,"m","easier",9,"complex",0,"Pattern"
13484418,4.52,4,"m","easier",10,"complex",0,"Probability"
13484418,4.52,4,"m","easier",11,"agent",1,"Agent2"
13484418,4.52,4,"m","easier",12,"agent",1,"Agent3"
13484418,4.52,4,"m","easier",13,"agent",0,"Agent1"
41823322,4.84,4,"m","harder",1,"simple",1,"Stability"
41823322,4.84,4,"m","harder",2,"simple",1,"Number1"
41823322,4.84,4,"m","harder",3,"simple",1,"Number&Stability"
41823322,4.84,4,"m","harder",4,"simple",1,"Number3"
41823322,4.84,4,"m","harder",5,"simple",1,"Number4"
41823322,4.84,4,"m","harder",6,"simple",1,"Number2"
41823322,4.84,4,"m","harder",7,"complex",1,"Process2"
41823322,4.84,4,"m","harder",8,"complex",1,"Process1"
41823322,4.84,4,"m","harder",9,"complex",1,"Probability"
41823322,4.84,4,"m","harder",10,"complex",1,"Pattern"
41823322,4.84,4,"m","harder",11,"agent",1,"Agent2"
41823322,4.84,4,"m","harder",12,"agent",1,"Agent3"
41823322,4.84,4,"m","harder",13,"agent",1,"Agent1"
12003396,4.6,4,"f","easier",1,"simple",0,"Number1"
12003396,4.6,4,"f","easier",2,"simple",1,"Number3"
12003396,4.6,4,"f","easier",3,"simple",0,"Stability"
12003396,4.6,4,"f","easier",4,"simple",0,"Number&Stability"
12003396,4.6,4,"f","easier",5,"simple",1,"Number2"
12003396,4.6,4,"f","easier",6,"simple",0,"Number4"
12003396,4.6,4,"f","easier",7,"complex",0,"Pattern"
12003396,4.6,4,"f","easier",8,"complex",1,"Probability"
12003396,4.6,4,"f","easier",9,"complex",1,"Process1"
12003396,4.6,4,"f","easier",10,"complex",0,"Process2"
12003396,4.6,4,"f","easier",11,"agent",0,"Agent1"
12003396,4.6,4,"f","easier",12,"agent",1,"Agent2"
12003396,4.6,4,"f","easier",13,"agent",0,"Agent3"
91383283,4.52,4,"f","easier",1,"simple",1,"Stability"
91383283,4.52,4,"f","easier",2,"simple",1,"Number&Stability"
91383283,4.52,4,"f","easier",3,"simple",0,"Number2"
91383283,4.52,4,"f","easier",4,"simple",1,"Number4"
91383283,4.52,4,"f","easier",5,"simple",1,"Number1"
91383283,4.52,4,"f","easier",6,"simple",0,"Number3"
91383283,4.52,4,"f","easier",7,"complex",0,"Process2"
91383283,4.52,4,"f","easier",8,"complex",0,"Probability"
91383283,4.52,4,"f","easier",9,"complex",1,"Process1"
91383283,4.52,4,"f","easier",10,"complex",1,"Pattern"
91383283,4.52,4,"f","easier",11,"agent",0,"Agent3"
91383283,4.52,4,"f","easier",12,"agent",0,"Agent2"
91383283,4.52,4,"f","easier",13,"agent",1,"Agent1"
21068596,4.52,4,"f","easier",1,"simple",1,"Number2"
21068596,4.52,4,"f","easier",2,"simple",0,"Number&Stability"
21068596,4.52,4,"f","easier",3,"simple",1,"Number4"
21068596,4.52,4,"f","easier",4,"simple",1,"Stability"
21068596,4.52,4,"f","easier",5,"simple",0,"Number1"
21068596,4.52,4,"f","easier",6,"simple",1,"Number3"
21068596,4.52,4,"f","easier",7,"complex",1,"Probability"
21068596,4.52,4,"f","easier",8,"complex",0,"Process2"
21068596,4.52,4,"f","easier",9,"complex",1,"Pattern"
21068596,4.52,4,"f","easier",10,"complex",1,"Process1"
21068596,4.52,4,"f","easier",11,"agent",1,"Agent3"
21068596,4.52,4,"f","easier",12,"agent",0,"Agent2"
21068596,4.52,4,"f","easier",13,"agent",1,"Agent1"
52767722,4.43,4,"m","easier",1,"simple",1,"Number3"
52767722,4.43,4,"m","easier",2,"simple",1,"Number&Stability"
52767722,4.43,4,"m","easier",3,"simple",1,"Stability"
52767722,4.43,4,"m","easier",4,"simple",1,"Number4"
52767722,4.43,4,"m","easier",5,"simple",1,"Number1"
52767722,4.43,4,"m","easier",6,"simple",0,"Number2"
52767722,4.43,4,"m","easier",7,"complex",1,"Probability"
52767722,4.43,4,"m","easier",8,"complex",0,"Process1"
52767722,4.43,4,"m","easier",9,"complex",0,"Process2"
52767722,4.43,4,"m","easier",10,"complex",0,"Pattern"
52767722,4.43,4,"m","easier",11,"agent",1,"Agent1"
52767722,4.43,4,"m","easier",12,"agent",1,"Agent3"
52767722,4.43,4,"m","easier",13,"agent",1,"Agent2"
62681220,4.6,4,"m","harder",1,"simple",1,"Number&Stability"
62681220,4.6,4,"m","harder",2,"simple",0,"Number2"
62681220,4.6,4,"m","harder",3,"simple",1,"Stability"
62681220,4.6,4,"m","harder",4,"simple",1,"Number4"
62681220,4.6,4,"m","harder",5,"simple",1,"Number1"
62681220,4.6,4,"m","harder",6,"simple",1,"Number3"
62681220,4.6,4,"m","harder",7,"complex",1,"Pattern"
62681220,4.6,4,"m","harder",8,"complex",1,"Process2"
62681220,4.6,4,"m","harder",9,"complex",1,"Process1"
62681220,4.6,4,"m","harder",10,"complex",1,"Probability"
62681220,4.6,4,"m","harder",11,"agent",1,"Agent3"
62681220,4.6,4,"m","harder",12,"agent",1,"Agent1"
62681220,4.6,4,"m","harder",13,"agent",1,"Agent2"
66635625,4.27,4,"f","harder",1,"simple",1,"Stability"
66635625,4.27,4,"f","harder",2,"simple",1,"Number3"
66635625,4.27,4,"f","harder",3,"simple",1,"Number4"
66635625,4.27,4,"f","harder",4,"simple",1,"Number2"
66635625,4.27,4,"f","harder",5,"simple",1,"Number&Stability"
66635625,4.27,4,"f","harder",6,"simple",1,"Number1"
66635625,4.27,4,"f","harder",7,"complex",0,"Pattern"
66635625,4.27,4,"f","harder",8,"complex",1,"Process2"
66635625,4.27,4,"f","harder",9,"complex",0,"Probability"
66635625,4.27,4,"f","harder",10,"complex",1,"Process1"
66635625,4.27,4,"f","harder",11,"agent",1,"Agent1"
66635625,4.27,4,"f","harder",12,"agent",1,"Agent3"
66635625,4.27,4,"f","harder",13,"agent",1,"Agent2"
84952450,4.52,4,"f","harder",1,"simple",1,"Number1"
84952450,4.52,4,"f","harder",2,"simple",1,"Number2"
84952450,4.52,4,"f","harder",3,"simple",1,"Stability"
84952450,4.52,4,"f","harder",4,"simple",1,"Number&Stability"
84952450,4.52,4,"f","harder",5,"simple",1,"Number3"
84952450,4.52,4,"f","harder",6,"simple",1,"Number4"
84952450,4.52,4,"f","harder",7,"complex",0,"Probability"
84952450,4.52,4,"f","harder",8,"complex",0,"Pattern"
84952450,4.52,4,"f","harder",9,"complex",1,"Process1"
84952450,4.52,4,"f","harder",10,"complex",0,"Process2"
84952450,4.52,4,"f","harder",11,"agent",0,"Agent3"
84952450,4.52,4,"f","harder",12,"agent",1,"Agent2"
84952450,4.52,4,"f","harder",13,"agent",1,"Agent1"
16949893,5.01,5,"o","easier",1,"simple",1,"Number&Stability"
16949893,5.01,5,"o","easier",2,"simple",1,"Number4"
16949893,5.01,5,"o","easier",3,"simple",1,"Stability"
16949893,5.01,5,"o","easier",4,"simple",1,"Number3"
16949893,5.01,5,"o","easier",5,"simple",1,"Number1"
16949893,5.01,5,"o","easier",6,"simple",1,"Number2"
16949893,5.01,5,"o","easier",7,"complex",1,"Process2"
16949893,5.01,5,"o","easier",8,"complex",1,"Process1"
16949893,5.01,5,"o","easier",9,"complex",1,"Probability"
16949893,5.01,5,"o","easier",10,"complex",1,"Pattern"
16949893,5.01,5,"o","easier",11,"agent",1,"Agent3"
16949893,5.01,5,"o","easier",12,"agent",1,"Agent1"
16949893,5.01,5,"o","easier",13,"agent",1,"Agent2"
39706920,5.75,5,"f","easier",1,"simple",1,"Number&Stability"
39706920,5.75,5,"f","easier",2,"simple",1,"Number3"
39706920,5.75,5,"f","easier",3,"simple",1,"Stability"
39706920,5.75,5,"f","easier",4,"simple",1,"Number4"
39706920,5.75,5,"f","easier",5,"simple",1,"Number2"
39706920,5.75,5,"f","easier",6,"simple",1,"Number1"
39706920,5.75,5,"f","easier",7,"complex",0,"Pattern"
39706920,5.75,5,"f","easier",8,"complex",1,"Probability"
39706920,5.75,5,"f","easier",9,"complex",1,"Process2"
39706920,5.75,5,"f","easier",10,"complex",0,"Process1"
39706920,5.75,5,"f","easier",11,"agent",1,"Agent1"
39706920,5.75,5,"f","easier",12,"agent",1,"Agent3"
39706920,5.75,5,"f","easier",13,"agent",1,"Agent2"
48964553,5.58,5,"f","harder",1,"simple",1,"Stability"
48964553,5.58,5,"f","harder",2,"simple",1,"Number3"
48964553,5.58,5,"f","harder",3,"simple",1,"Number4"
48964553,5.58,5,"f","harder",4,"simple",1,"Number1"
48964553,5.58,5,"f","harder",5,"simple",1,"Number&Stability"
48964553,5.58,5,"f","harder",6,"simple",0,"Number2"
48964553,5.58,5,"f","harder",7,"complex",1,"Process1"
48964553,5.58,5,"f","harder",8,"complex",1,"Probability"
48964553,5.58,5,"f","harder",9,"complex",1,"Pattern"
48964553,5.58,5,"f","harder",10,"complex",1,"Process2"
48964553,5.58,5,"f","harder",11,"agent",1,"Agent2"
48964553,5.58,5,"f","harder",12,"agent",1,"Agent3"
48964553,5.58,5,"f","harder",13,"agent",1,"Agent1"
64334802,5.17,5,"f","easier",1,"simple",1,"Number4"
64334802,5.17,5,"f","easier",2,"simple",1,"Stability"
64334802,5.17,5,"f","easier",3,"simple",1,"Number&Stability"
64334802,5.17,5,"f","easier",4,"simple",1,"Number2"
64334802,5.17,5,"f","easier",5,"simple",1,"Number3"
64334802,5.17,5,"f","easier",6,"simple",1,"Number1"
64334802,5.17,5,"f","easier",7,"complex",0,"Process2"
64334802,5.17,5,"f","easier",8,"complex",1,"Probability"
64334802,5.17,5,"f","easier",9,"complex",1,"Process1"
64334802,5.17,5,"f","easier",10,"complex",0,"Pattern"
64334802,5.17,5,"f","easier",11,"agent",1,"Agent3"
64334802,5.17,5,"f","easier",12,"agent",0,"Agent2"
64334802,5.17,5,"f","easier",13,"agent",0,"Agent1"
89449068,5.17,5,"f","harder",1,"simple",1,"Number1"
89449068,5.17,5,"f","harder",2,"simple",1,"Number3"
89449068,5.17,5,"f","harder",3,"simple",1,"Number&Stability"
89449068,5.17,5,"f","harder",4,"simple",1,"Stability"
89449068,5.17,5,"f","harder",5,"simple",1,"Number4"
89449068,5.17,5,"f","harder",6,"simple",1,"Number2"
89449068,5.17,5,"f","harder",7,"complex",0,"Process2"
89449068,5.17,5,"f","harder",8,"complex",1,"Process1"
89449068,5.17,5,"f","harder",9,"complex",0,"Probability"
89449068,5.17,5,"f","harder",10,"complex",0,"Pattern"
89449068,5.17,5,"f","harder",11,"agent",1,"Agent2"
89449068,5.17,5,"f","harder",12,"agent",1,"Agent3"
89449068,5.17,5,"f","harder",13,"agent",0,"Agent1"
42779357,5.09,5,"m","harder",1,"simple",1,"Number4"
42779357,5.09,5,"m","harder",2,"simple",1,"Number&Stability"
42779357,5.09,5,"m","harder",3,"simple",0,"Number3"
42779357,5.09,5,"m","harder",4,"simple",0,"Stability"
42779357,5.09,5,"m","harder",5,"simple",1,"Number1"
42779357,5.09,5,"m","harder",6,"simple",1,"Number2"
42779357,5.09,5,"m","harder",7,"complex",0,"Process2"
42779357,5.09,5,"m","harder",8,"complex",0,"Probability"
42779357,5.09,5,"m","harder",9,"complex",1,"Pattern"
42779357,5.09,5,"m","harder",10,"complex",0,"Process1"
42779357,5.09,5,"m","harder",11,"agent",1,"Agent2"
42779357,5.09,5,"m","harder",12,"agent",1,"Agent3"
42779357,5.09,5,"m","harder",13,"agent",0,"Agent1"
15491160,5.01,5,"m","easier",1,"simple",0,"Number3"
15491160,5.01,5,"m","easier",2,"simple",0,"Number4"
15491160,5.01,5,"m","easier",3,"simple",0,"Number&Stability"
15491160,5.01,5,"m","easier",4,"simple",0,"Number2"
15491160,5.01,5,"m","easier",5,"simple",1,"Stability"
15491160,5.01,5,"m","easier",6,"simple",1,"Number1"
15491160,5.01,5,"m","easier",7,"complex",0,"Pattern"
15491160,5.01,5,"m","easier",8,"complex",0,"Probability"
15491160,5.01,5,"m","easier",9,"complex",1,"Process1"
15491160,5.01,5,"m","easier",10,"complex",1,"Process2"
15491160,5.01,5,"m","easier",11,"agent",1,"Agent1"
15491160,5.01,5,"m","easier",12,"agent",1,"Agent3"
15491160,5.01,5,"m","easier",13,"agent",0,"Agent2"
86372898,5.75,5,"f","harder",1,"simple",1,"Number2"
86372898,5.75,5,"f","harder",2,"simple",1,"Number4"
86372898,5.75,5,"f","harder",3,"simple",1,"Number1"
86372898,5.75,5,"f","harder",4,"simple",1,"Stability"
86372898,5.75,5,"f","harder",5,"simple",1,"Number&Stability"
86372898,5.75,5,"f","harder",6,"simple",1,"Number3"
86372898,5.75,5,"f","harder",7,"complex",1,"Process2"
86372898,5.75,5,"f","harder",8,"complex",1,"Pattern"
86372898,5.75,5,"f","harder",9,"complex",0,"Probability"
86372898,5.75,5,"f","harder",10,"complex",1,"Process1"
86372898,5.75,5,"f","harder",11,"agent",1,"Agent3"
86372898,5.75,5,"f","harder",12,"agent",1,"Agent2"
86372898,5.75,5,"f","harder",13,"agent",1,"Agent1"
34467175,5.91,5,"m","easier",1,"simple",1,"Number&Stability"
34467175,5.91,5,"m","easier",2,"simple",1,"Number3"
34467175,5.91,5,"m","easier",3,"simple",1,"Number4"
34467175,5.91,5,"m","easier",4,"simple",1,"Number1"
34467175,5.91,5,"m","easier",5,"simple",1,"Number2"
34467175,5.91,5,"m","easier",6,"simple",1,"Stability"
34467175,5.91,5,"m","easier",7,"complex",0,"Process2"
34467175,5.91,5,"m","easier",8,"complex",0,"Pattern"
34467175,5.91,5,"m","easier",9,"complex",0,"Process1"
34467175,5.91,5,"m","easier",10,"complex",0,"Probability"
34467175,5.91,5,"m","easier",11,"agent",1,"Agent1"
34467175,5.91,5,"m","easier",12,"agent",1,"Agent2"
34467175,5.91,5,"m","easier",13,"agent",1,"Agent3"
12923488,5.17,5,"f","harder",1,"simple",1,"Stability"
12923488,5.17,5,"f","harder",2,"simple",1,"Number&Stability"
12923488,5.17,5,"f","harder",3,"simple",1,"Number2"
12923488,5.17,5,"f","harder",4,"simple",1,"Number4"
12923488,5.17,5,"f","harder",5,"simple",1,"Number3"
12923488,5.17,5,"f","harder",6,"simple",1,"Number1"
12923488,5.17,5,"f","harder",7,"complex",1,"Pattern"
12923488,5.17,5,"f","harder",8,"complex",1,"Probability"
12923488,5.17,5,"f","harder",9,"complex",1,"Process2"
12923488,5.17,5,"f","harder",10,"complex",0,"Process1"
12923488,5.17,5,"f","harder",11,"agent",0,"Agent1"
12923488,5.17,5,"f","harder",12,"agent",1,"Agent3"
12923488,5.17,5,"f","harder",13,"agent",1,"Agent2"
87452011,5.01,5,"f","easier",1,"simple",1,"Number&Stability"
87452011,5.01,5,"f","easier",2,"simple",1,"Number3"
87452011,5.01,5,"f","easier",3,"simple",1,"Stability"
87452011,5.01,5,"f","easier",4,"simple",1,"Number2"
87452011,5.01,5,"f","easier",5,"simple",1,"Number4"
87452011,5.01,5,"f","easier",6,"simple",1,"Number1"
87452011,5.01,5,"f","easier",7,"complex",1,"Probability"
87452011,5.01,5,"f","easier",8,"complex",1,"Process2"
87452011,5.01,5,"f","easier",9,"complex",0,"Pattern"
87452011,5.01,5,"f","easier",10,"complex",0,"Process1"
87452011,5.01,5,"f","easier",11,"agent",1,"Agent1"
87452011,5.01,5,"f","easier",12,"agent",0,"Agent2"
87452011,5.01,5,"f","easier",13,"agent",1,"Agent3"
30944829,5.91,5,"f","easier",1,"simple",1,"Number1"
30944829,5.91,5,"f","easier",2,"simple",1,"Number3"
30944829,5.91,5,"f","easier",3,"simple",1,"Stability"
30944829,5.91,5,"f","easier",4,"simple",1,"Number2"
30944829,5.91,5,"f","easier",5,"simple",1,"Number&Stability"
30944829,5.91,5,"f","easier",6,"simple",1,"Number4"
30944829,5.91,5,"f","easier",7,"complex",1,"Pattern"
30944829,5.91,5,"f","easier",8,"complex",0,"Probability"
30944829,5.91,5,"f","easier",9,"complex",1,"Process2"
30944829,5.91,5,"f","easier",10,"complex",1,"Process1"
30944829,5.91,5,"f","easier",11,"agent",1,"Agent3"
30944829,5.91,5,"f","easier",12,"agent",0,"Agent2"
30944829,5.91,5,"f","easier",13,"agent",1,"Agent1"
10041501,5.5,5,"f","easier",1,"simple",1,"Number2"
10041501,5.5,5,"f","easier",2,"simple",1,"Number&Stability"
10041501,5.5,5,"f","easier",3,"simple",1,"Stability"
10041501,5.5,5,"f","easier",4,"simple",1,"Number3"
10041501,5.5,5,"f","easier",5,"simple",1,"Number1"
10041501,5.5,5,"f","easier",6,"simple",1,"Number4"
10041501,5.5,5,"f","easier",7,"complex",0,"Pattern"
10041501,5.5,5,"f","easier",8,"complex",1,"Probability"
10041501,5.5,5,"f","easier",9,"complex",1,"Process2"
10041501,5.5,5,"f","easier",10,"complex",1,"Process1"
10041501,5.5,5,"f","easier",11,"agent",1,"Agent3"
10041501,5.5,5,"f","easier",12,"agent",0,"Agent2"
10041501,5.5,5,"f","easier",13,"agent",1,"Agent1"
40800418,5.34,5,"f","harder",1,"simple",1,"Number1"
40800418,5.34,5,"f","harder",2,"simple",1,"Number&Stability"
40800418,5.34,5,"f","harder",3,"simple",0,"Number4"
40800418,5.34,5,"f","harder",4,"simple",1,"Stability"
40800418,5.34,5,"f","harder",5,"simple",1,"Number3"
40800418,5.34,5,"f","harder",6,"simple",1,"Number2"
40800418,5.34,5,"f","harder",7,"complex",0,"Pattern"
40800418,5.34,5,"f","harder",8,"complex",1,"Process2"
40800418,5.34,5,"f","harder",9,"complex",0,"Process1"
40800418,5.34,5,"f","harder",10,"complex",1,"Probability"
40800418,5.34,5,"f","harder",11,"agent",1,"Agent2"
40800418,5.34,5,"f","harder",12,"agent",1,"Agent3"
40800418,5.34,5,"f","harder",13,"agent",1,"Agent1"
12878956,5.5,5,"m","harder",1,"simple",0,"Number4"
12878956,5.5,5,"m","harder",2,"simple",0,"Stability"
12878956,5.5,5,"m","harder",3,"simple",0,"Number3"
12878956,5.5,5,"m","harder",4,"simple",1,"Number&Stability"
12878956,5.5,5,"m","harder",5,"simple",0,"Number1"
12878956,5.5,5,"m","harder",6,"simple",0,"Number2"
12878956,5.5,5,"m","harder",7,"complex",1,"Process2"
12878956,5.5,5,"m","harder",8,"complex",1,"Probability"
12878956,5.5,5,"m","harder",9,"complex",0,"Process1"
12878956,5.5,5,"m","harder",10,"complex",0,"Pattern"
12878956,5.5,5,"m","harder",11,"agent",0,"Agent1"
12878956,5.5,5,"m","harder",12,"agent",0,"Agent2"
12878956,5.5,5,"m","harder",13,"agent",0,"Agent3"
94294116,5.67,5,"m","easier",1,"simple",1,"Number1"
94294116,5.67,5,"m","easier",2,"simple",1,"Stability"
94294116,5.67,5,"m","easier",3,"simple",1,"Number4"
94294116,5.67,5,"m","easier",4,"simple",1,"Number3"
94294116,5.67,5,"m","easier",5,"simple",1,"Number&Stability"
94294116,5.67,5,"m","easier",6,"simple",0,"Number2"
94294116,5.67,5,"m","easier",7,"complex",1,"Process1"
94294116,5.67,5,"m","easier",8,"complex",0,"Pattern"
94294116,5.67,5,"m","easier",9,"complex",1,"Probability"
94294116,5.67,5,"m","easier",10,"complex",0,"Process2"
94294116,5.67,5,"m","easier",11,"agent",1,"Agent3"
94294116,5.67,5,"m","easier",12,"agent",1,"Agent2"
94294116,5.67,5,"m","easier",13,"agent",1,"Agent1"
28190869,5.91,5,"f","harder",1,"simple",1,"Number&Stability"
28190869,5.91,5,"f","harder",2,"simple",1,"Number1"
28190869,5.91,5,"f","harder",3,"simple",1,"Number2"
28190869,5.91,5,"f","harder",4,"simple",1,"Number4"
28190869,5.91,5,"f","harder",5,"simple",1,"Stability"
28190869,5.91,5,"f","harder",6,"simple",1,"Number3"
28190869,5.91,5,"f","harder",7,"complex",0,"Probability"
28190869,5.91,5,"f","harder",8,"complex",0,"Pattern"
28190869,5.91,5,"f","harder",9,"complex",1,"Process1"
28190869,5.91,5,"f","harder",10,"complex",1,"Process2"
28190869,5.91,5,"f","harder",11,"agent",0,"Agent3"
28190869,5.91,5,"f","harder",12,"agent",1,"Agent2"
28190869,5.91,5,"f","harder",13,"agent",0,"Agent1"
13980990,5.58,5,"f","easier",1,"simple",1,"Number1"
13980990,5.58,5,"f","easier",2,"simple",1,"Number2"
13980990,5.58,5,"f","easier",3,"simple",1,"Number3"
